日期,昨日涨跌幅,开盘涨幅,入场价,入场原因,代码,收益_1日,收益_3日,收益_5日,收益_10日,涨跌幅区间
2025-11-04,6.211453744493389,-0.5391953546246331,23.98,昨日涨跌幅+6.21%，符合2%-7%区间,300853,-0.7,-1.78,-3.41,-8.24,5%~7%
2025-11-25,3.773584905660377,0.0,20.9,昨日涨跌幅+3.77%，符合2%-7%区间,300853,-1.19,0.77,-0.76,-0.71,3%~4%
2025-12-08,3.812316715542519,0.0,21.24,昨日涨跌幅+3.81%，符合2%-7%区间,300853,-2.3,-5.08,-6.78,-5.13,3%~4%
2025-12-23,2.4847870182555853,0.24740227610093868,20.26,昨日涨跌幅+2.48%，符合2%-7%区间,300853,-1.22,0.46,2.29,4.75,2%~3%
2025-12-26,3.487792725460892,0.0,20.77,昨日涨跌幅+3.49%，符合2%-7%区间,300853,-1.05,-0.52,1.36,7.13,3%~4%
2026-01-09,2.0134228187919545,-0.375939849624074,21.2,昨日涨跌幅+2.01%，符合2%-7%区间,300853,6.7,4.15,3.26,6.8,2%~3%
2026-01-12,2.0206766917293173,0.7369875633348677,21.87,昨日涨跌幅+2.02%，符合2%-7%区间,300853,1.73,-0.69,2.19,1.32,2%~3%
2026-01-13,4.46798710271763,-0.44091710758378255,22.58,昨日涨跌幅+4.47%，符合2%-7%区间,300853,-2.23,-3.07,-1.7,-1.74,4%~5%
2026-01-20,2.095671981776759,0.1338688085676054,22.44,昨日涨跌幅+2.10%，符合2%-7%区间,300853,-0.73,0.88,-1.13,-4.65,2%~3%
2026-02-24,2.357207615593837,1.5500442869796238,22.93,昨日涨跌幅+2.36%，符合2%-7%区间,300853,-2.24,-1.06,-8.61,0.29,2%~3%
2026-03-06,3.221288515406151,-0.09045680687471691,22.09,昨日涨跌幅+3.22%，符合2%-7%区间,300853,2.16,3.21,-2.23,-10.6,3%~4%
2026-03-09,2.6232473993668126,-2.3358307624504193,22.16,昨日涨跌幅+2.62%，符合2%-7%区间,300853,3.78,0.08,-0.91,-16.8,2%~3%
2026-03-19,2.337786259541974,-1.025641025641022,21.23,昨日涨跌幅+2.34%，符合2%-7%区间,300853,-6.97,-9.47,-11.58,-14.74,2%~3%
2026-03-25,4.216216216216218,0.1556016597510146,19.31,昨日涨跌幅+4.22%，符合2%-7%区间,300853,-2.77,-1.37,-2.51,-3.44,4%~5%
2026-04-08,2.6598754951895787,2.9768467475192795,18.68,昨日涨跌幅+2.66%，符合2%-7%区间,300853,-0.17,8.71,12.41,40.67,2%~3%
2026-04-09,5.292171995589867,-0.5759162303665022,18.99,昨日涨跌幅+5.29%，符合2%-7%区间,300853,6.67,10.62,23.73,35.84,5%~7%
2026-04-15,3.438113948919441,0.04748338081672632,21.07,昨日涨跌幅+3.44%，符合2%-7%区间,300853,11.49,19.42,24.68,45.05,3%~4%
2026-04-20,3.906581740976645,-0.4903964037596964,24.35,昨日涨跌幅+3.91%，符合2%-7%区间,300853,2.76,5.88,23.95,39.1,3%~4%
2026-04-21,3.064977523498169,-0.03965107057889439,25.21,昨日涨跌幅+3.06%，符合2%-7%区间,300853,4.16,3.21,24.67,34.31,3%~4%
2026-04-23,4.942208051016328,0.07595898214964869,26.35,昨日涨跌幅+4.94%，符合2%-7%区间,300853,-1.27,19.26,13.12,31.52,4%~5%
2026-04-29,4.132231404958686,1.6507936507936583,32.02,昨日涨跌幅+4.13%，符合2%-7%区间,300853,-6.96,5.72,8.68,4.87,4%~5%
2026-05-08,2.9733009708737823,-0.3535651149086494,33.82,昨日涨跌幅+2.97%，符合2%-7%区间,300853,2.88,3.0,-3.41,-1.52,2%~3%
2026-05-12,2.829354553492492,-0.2866150759530006,34.79,昨日涨跌幅+2.83%，符合2%-7%区间,300853,0.12,-6.12,-8.47,8.2,2%~3%
2026-05-19,2.77777777777779,0.7722007722007707,33.93,昨日涨跌幅+2.78%，符合2%-7%区间,300853,4.79,-1.84,10.95,13.51,2%~3%
2024-01-24,3.0116779348494216,0.0,16.76,昨日涨跌幅+3.01%，符合2%-7%区间,600985,4.67,4.73,3.12,10.4,3%~4%
2024-01-26,3.531489111241925,-0.5685048322910835,17.49,昨日涨跌幅+3.53%，符合2%-7%区间,600985,0.35,-1.19,-0.74,6.92,3%~4%
2024-02-08,4.507042253521121,-0.5390835579514919,18.45,昨日涨跌幅+4.51%，符合2%-7%区间,600985,1.35,2.81,5.9,3.57,4%~5%
2024-02-20,2.4590163934426146,-0.5333333333333412,18.65,昨日涨跌幅+2.46%，符合2%-7%区间,600985,1.7,4.76,1.65,2.19,2%~3%
2024-03-20,3.2886723507917104,-0.7665094339622813,16.83,昨日涨跌幅+3.29%，符合2%-7%区间,600985,-0.87,-0.1,-3.85,3.94,3%~4%
2024-04-08,5.726341169379134,-1.36830102622576,17.3,昨日涨跌幅+5.73%，符合2%-7%区间,600985,3.77,8.8,12.26,9.55,5%~7%
2024-04-10,2.564102564102555,-1.2777777777777777,17.77,昨日涨跌幅+2.56%，符合2%-7%区间,600985,5.91,9.29,11.48,0.85,2%~3%
2024-04-11,2.333333333333343,-0.2714440825190012,18.37,昨日涨跌幅+2.33%，符合2%-7%区间,600985,1.24,7.5,9.03,-0.99,2%~3%
2024-04-12,2.442996742671011,-0.10598834128245915,18.85,昨日涨跌幅+2.44%，符合2%-7%区间,600985,3.01,5.08,5.93,-5.48,2%~3%
2024-04-16,4.396782841823055,0.6676938880328942,19.6,昨日涨跌幅+4.40%，符合2%-7%区间,600985,1.05,1.86,-7.47,-2.12,4%~5%
2024-04-30,4.364857302742009,-0.6970509383377954,18.52,昨日涨跌幅+4.36%，符合2%-7%区间,600985,3.39,6.63,6.52,0.64,4%~5%
2024-05-06,3.163538873994632,-0.4677754677754664,19.15,昨日涨跌幅+3.16%，符合2%-7%区间,600985,1.23,2.49,0.82,2.54,3%~4%
2024-05-21,5.350454788657033,-0.558659217877111,19.58,昨日涨跌幅+5.35%，符合2%-7%区间,600985,-0.69,-3.04,-0.64,-1.56,5%~7%
2024-05-30,2.921578677601211,-0.8964143426294813,19.9,昨日涨跌幅+2.92%，符合2%-7%区间,600985,-1.18,-3.14,-6.31,-9.83,2%~3%
2024-06-13,6.34201585503964,-0.05324813631524261,18.77,昨日涨跌幅+6.34%，符合2%-7%区间,600985,-4.38,-8.06,-5.45,-11.47,5%~7%
2024-06-21,2.298850574712663,0.44943820224718767,17.88,昨日涨跌幅+2.30%，符合2%-7%区间,600985,-5.48,-6.26,-6.66,-10.07,2%~3%
2024-07-02,3.8829151732377776,0.17251293847038163,17.42,昨日涨跌幅+3.88%，符合2%-7%区间,600985,-4.82,-7.69,-10.84,-13.43,3%~4%
2024-07-16,3.3424283765348006,-0.1980198019802093,15.12,昨日涨跌幅+3.34%，符合2%-7%区间,600985,-1.93,-2.4,-4.65,-6.36,3%~4%
2024-08-01,5.000000000000004,-0.2012072434607548,14.88,昨日涨跌幅+5.00%，符合2%-7%区间,600985,-2.77,-0.82,-1.83,-4.04,5%~7%
2024-08-07,2.8492008339124464,0.0,14.8,昨日涨跌幅+2.85%，符合2%-7%区间,600985,-1.29,-1.5,-5.48,-9.2,2%~3%
2024-08-16,2.066999287241633,-0.27932960893854997,14.28,昨日涨跌幅+2.07%，符合2%-7%区间,600985,-1.05,-5.88,-6.02,0.98,2%~3%
2024-09-02,5.316824471959225,0.0,14.46,昨日涨跌幅+5.32%，符合2%-7%区间,600985,2.0,-3.32,-7.61,-6.09,5%~7%
2024-09-19,4.608294930875578,-0.1468428781204123,13.6,昨日涨跌幅+4.61%，符合2%-7%区间,600985,1.48,12.73,19.21,22.0,4%~5%
2024-09-24,3.1791907514450823,2.2408963585434094,14.6,昨日涨跌幅+3.18%，符合2%-7%区间,600985,4.45,12.67,19.65,17.53,3%~4%
2024-09-27,6.2786134728580745,0.8000000000000007,16.38,昨日涨跌幅+6.28%，符合2%-7%区间,600985,9.67,-2.72,2.1,0.39,5%~7%
2024-10-11,4.067584480600739,0.42092603728203226,16.7,昨日涨跌幅+4.07%，符合2%-7%区间,600985,4.69,0.44,-1.54,-4.77,4%~5%
2024-10-15,4.531902206320826,-0.4563605248146141,17.45,昨日涨跌幅+4.53%，符合2%-7%区间,600985,-3.89,-5.78,-6.7,-11.91,4%~5%
2024-11-08,3.0927835051546504,0.5624999999999991,16.09,昨日涨跌幅+3.09%，符合2%-7%区间,600985,-4.57,-4.82,-5.38,-8.17,3%~4%
2024-12-31,2.092352092352101,0.0,14.15,昨日涨跌幅+2.09%，符合2%-7%区间,600985,-4.1,-4.45,-5.44,-5.51,2%~3%
2025-01-17,2.5354213273676374,0.1454545454545375,13.77,昨日涨跌幅+2.54%，符合2%-7%区间,600985,-2.24,-2.46,-0.35,-1.81,2%~3%
2025-02-05,2.834302325581395,0.9893992932862083,14.29,昨日涨跌幅+2.83%，符合2%-7%区间,600985,-5.18,-5.39,-5.88,-8.19,2%~3%
2025-02-21,2.127659574468077,0.0,13.44,昨日涨跌幅+2.13%，符合2%-7%区间,600985,-0.5,-0.28,0.32,0.02,2%~3%
2025-03-14,2.3494860499265746,-0.43041606886655703,13.88,昨日涨跌幅+2.35%，符合2%-7%区间,600985,-0.06,-1.29,-1.65,-4.67,2%~3%
2025-04-09,3.316749585406309,-1.0433386837881309,12.33,昨日涨跌幅+3.32%，符合2%-7%区间,600985,-0.12,0.94,1.83,-0.69,3%~4%
2025-05-07,2.6981450252951067,0.08210180623973162,12.19,昨日涨跌幅+2.70%，符合2%-7%区间,600985,-0.85,-1.18,0.54,1.93,2%~3%
2025-07-11,2.4263431542461023,0.5922165820642977,11.89,昨日涨跌幅+2.43%，符合2%-7%区间,600985,-0.95,-5.33,-3.39,11.33,2%~3%
2025-07-22,3.993055555555558,1.1686143572620988,12.12,昨日涨跌幅+3.99%，符合2%-7%区间,600985,9.04,9.21,6.73,3.93,3%~4%
2025-07-25,2.641509433962264,-0.2941176470588225,13.56,昨日涨跌幅+2.64%，符合2%-7%区间,600985,-6.4,-4.93,-8.98,-5.52,2%~3%
2025-08-06,2.019386106623577,-0.6334125098970689,12.55,昨日涨跌幅+2.02%，符合2%-7%区间,600985,2.51,2.35,4.9,3.62,2%~3%
2025-08-07,2.058590657165471,-0.15515903801397446,12.87,昨日涨跌幅+2.06%，符合2%-7%区间,600985,-0.44,2.59,0.42,1.9,2%~3%
2025-08-13,2.795031055900621,-0.3776435045317328,13.19,昨日涨跌幅+2.80%，符合2%-7%区间,600985,-2.02,-0.36,-1.42,-4.37,2%~3%
2025-08-18,2.3919753086419693,0.37678975131876236,13.32,昨日涨跌幅+2.39%，符合2%-7%区间,600985,-1.93,-1.56,-0.43,-8.01,2%~3%
2025-09-18,4.817275747508298,-0.9508716323296307,12.5,昨日涨跌幅+4.82%，符合2%-7%区间,600985,1.16,0.84,0.12,3.4,4%~5%
2025-09-22,4.620462046204632,0.07886435331230235,12.69,昨日涨跌幅+4.62%，符合2%-7%区间,600985,-0.67,-1.38,-4.14,3.34,4%~5%
2025-10-10,3.3252230332522226,-0.6279434850863463,12.66,昨日涨跌幅+3.33%，符合2%-7%区间,600985,1.3,3.2,5.25,5.8,3%~4%
2025-10-15,2.255054432348369,0.07604562737641984,13.16,昨日涨跌幅+2.26%，符合2%-7%区间,600985,0.56,4.96,1.7,3.6,2%~3%
2025-10-21,3.667664670658688,-0.3610108303249038,13.8,昨日涨跌幅+3.67%，符合2%-7%区间,600985,-3.03,-2.96,-2.89,-3.69,3%~4%
2025-10-28,2.010424422933732,-0.21897810218978186,13.67,昨日涨跌幅+2.01%，符合2%-7%区间,600985,-0.28,-3.13,-2.77,-2.47,2%~3%
2025-12-19,2.659574468085113,-0.6044905008635637,11.51,昨日涨跌幅+2.66%，符合2%-7%区间,600985,-1.24,-2.8,-2.54,-2.28,2%~3%
2026-01-08,3.900709219858167,0.426621160409546,11.77,昨日涨跌幅+3.90%，符合2%-7%区间,600985,-2.32,-3.34,-5.12,0.65,3%~4%
2026-01-20,2.7100271002709952,-0.3518029903254116,11.33,昨日涨跌幅+2.71%，符合2%-7%区间,600985,-0.99,4.13,6.96,6.69,2%~3%
2026-01-23,5.600000000000005,-0.08417508417509767,11.87,昨日涨跌幅+5.60%，符合2%-7%区间,600985,2.67,5.45,5.53,5.53,5%~7%
2026-01-27,3.296703296703307,0.0,12.22,昨日涨跌幅+3.30%，符合2%-7%区间,600985,2.42,2.5,-1.1,5.45,3%~4%
2026-01-29,3.292181069958855,0.0,12.55,昨日涨跌幅+3.29%，符合2%-7%区间,600985,-0.2,-3.71,0.2,2.27,3%~4%
2026-02-04,2.538071065989844,0.4125412541254203,12.17,昨日涨跌幅+2.54%，符合2%-7%区间,600985,3.34,2.19,5.8,9.91,2%~3%
2026-02-11,3.608660785886131,-0.5417956656346812,12.85,昨日涨跌幅+3.61%，符合2%-7%区间,600985,-0.12,4.23,4.08,5.48,3%~4%
2026-02-25,2.833078101071962,-0.8935219657483229,13.31,昨日涨跌幅+2.83%，符合2%-7%区间,600985,0.47,4.75,2.27,3.55,2%~3%
2026-03-03,3.4789045151739417,0.5007153075822668,14.05,昨日涨跌幅+3.48%，符合2%-7%区间,600985,-3.13,-4.91,-3.63,-3.84,3%~4%
2026-03-10,3.731343283582089,-2.302158273381294,13.58,昨日涨跌幅+3.73%，符合2%-7%区间,600985,1.49,4.21,-0.5,3.92,3%~4%
2026-03-13,4.920405209840806,0.0,14.5,昨日涨跌幅+4.92%，符合2%-7%区间,600985,-4.35,-7.38,-6.07,-4.14,4%~5%
2026-03-24,3.294289897510972,-0.7795889440113335,14.0,昨日涨跌幅+3.29%，符合2%-7%区间,600985,-1.14,-0.71,-3.49,-3.99,3%~4%
2026-04-08,2.0119225037257715,-2.848794740686622,13.3,昨日涨跌幅+2.01%，符合2%-7%区间,600985,0.47,0.77,2.95,3.86,2%~3%
2026-04-22,2.8507126781695424,0.8023340627279385,13.82,昨日涨跌幅+2.85%，符合2%-7%区间,600985,2.32,4.06,7.1,-1.8,2%~3%
2026-04-24,2.382671480144416,-0.21156558533145242,14.15,昨日涨跌幅+2.38%，符合2%-7%区间,600985,1.63,4.6,3.68,-6.5,2%~3%
2026-04-29,4.715672676837723,-2.980132450331119,14.65,昨日涨跌幅+4.72%，符合2%-7%区间,600985,0.81,-5.88,-7.38,-8.2,4%~5%
2024-02-08,5.533141210374626,2.34844347351173,18.74,昨日涨跌幅+5.53%，符合2%-7%区间,688116,5.64,4.84,7.99,16.0,5%~7%
2024-02-23,2.1827411167512745,-0.14903129657226621,20.1,昨日涨跌幅+2.18%，符合2%-7%区间,688116,1.36,0.62,8.13,3.35,2%~3%
2024-02-28,2.985805188448354,0.38022813688214363,21.12,昨日涨跌幅+2.99%，符合2%-7%区间,688116,0.34,3.41,1.42,10.8,2%~3%
2024-03-01,4.783037475345164,0.9411764705882231,21.45,昨日涨跌幅+4.78%，符合2%-7%区间,688116,1.82,-0.14,-3.17,5.83,4%~5%
2024-03-04,2.5411764705882245,-0.5966039467645623,21.66,昨日涨跌幅+2.54%，符合2%-7%区间,688116,-3.42,-4.9,6.88,7.98,2%~3%
2024-03-07,2.3832221163012424,0.09310986964619072,21.5,昨日涨跌幅+2.38%，符合2%-7%区间,688116,-3.4,5.81,7.12,7.3,2%~3%
2024-03-14,2.849627356422624,-1.7476555839727181,23.05,昨日涨跌幅+2.85%，符合2%-7%区间,688116,-1.54,1.06,0.07,-6.74,2%~3%
2024-03-19,3.03163444639718,-0.5543710021321924,23.32,昨日涨跌幅+3.03%，符合2%-7%区间,688116,0.96,-4.57,-5.81,5.89,3%~4%
2024-03-27,3.573107663375663,-1.2256014525646841,21.76,昨日涨跌幅+3.57%，符合2%-7%区间,688116,-1.2,4.73,12.27,19.16,3%~4%
2024-04-02,5.640314378178468,0.26258205689277947,22.91,昨日涨跌幅+5.64%，符合2%-7%区间,688116,6.62,13.64,25.56,19.75,5%~7%
2024-04-11,3.29501915708812,2.6706231454005858,27.68,昨日涨跌幅+3.30%，符合2%-7%区间,688116,-6.39,-4.51,-0.93,-4.29,3%~4%
2024-04-12,6.93620178041543,-3.1217481789802215,27.93,昨日涨跌幅+6.94%，符合2%-7%区间,688116,-6.76,1.51,-3.61,-3.22,5%~7%
2024-04-26,2.1923076923076934,-1.6183665788483292,26.14,昨日涨跌幅+2.19%，符合2%-7%区间,688116,16.09,20.3,17.05,14.18,2%~3%
2024-04-29,2.0323673315769675,3.651789007746231,28.1,昨日涨跌幅+2.03%，符合2%-7%区间,688116,4.2,14.99,9.4,5.06,2%~3%
2024-05-08,2.7601522842639614,-1.2040753318925623,32.0,昨日涨跌幅+2.76%，符合2%-7%区间,688116,-3.97,-10.31,-6.78,-6.91,2%~3%
2024-05-16,3.4220532319391594,0.23395721925132396,29.99,昨日涨跌幅+3.42%，符合2%-7%区间,688116,1.75,-1.75,-7.42,-7.65,3%~4%
2024-05-20,3.378378378378377,-1.2418300653594838,30.22,昨日涨跌幅+3.38%，符合2%-7%区间,688116,-2.5,-8.12,-8.65,-9.31,3%~4%
2024-05-30,5.128205128205132,0.8013937282229877,28.93,昨日涨跌幅+5.13%，符合2%-7%区间,688116,-4.01,-4.84,-8.47,-13.86,5%~7%
2024-06-18,4.239999999999999,0.15349194167306734,26.1,昨日涨跌幅+4.24%，符合2%-7%区间,688116,-3.73,-4.88,-9.74,-12.0,4%~5%
2024-06-27,2.2005924672027,-1.8633540372670732,23.7,昨日涨跌幅+2.20%，符合2%-7%区间,688116,-2.9,-3.06,-6.23,-0.11,2%~3%
2024-07-12,6.314375279892515,0.4212299915754114,23.84,昨日涨跌幅+6.31%，符合2%-7%区间,688116,-7.2,-7.08,-7.58,-11.4,5%~7%
2024-07-29,3.265107212475637,0.6134969325153339,21.32,昨日涨跌幅+3.27%，符合2%-7%区间,688116,-3.7,0.47,-4.27,-6.61,3%~4%
2024-08-01,6.993686255463816,-0.40853381752156137,21.94,昨日涨跌幅+6.99%，符合2%-7%区间,688116,-4.66,-4.7,-6.8,-9.62,5%~7%
2024-08-07,2.442598925256468,0.6199332379589917,21.1,昨日涨跌幅+2.44%，符合2%-7%区间,688116,-3.08,-5.64,-6.39,-8.24,2%~3%
2024-08-22,3.078556263269649,-0.154479917610717,19.39,昨日涨跌幅+3.08%，符合2%-7%区间,688116,-3.48,-2.39,0.44,6.27,3%~4%
2024-08-27,2.983484283431004,-0.7759958613553941,19.18,昨日涨跌幅+2.98%，符合2%-7%区间,688116,-0.96,4.31,8.48,4.67,2%~3%
2024-08-30,2.5196850393700787,-0.1536098310291889,19.5,昨日涨跌幅+2.52%，符合2%-7%区间,688116,0.85,6.08,5.41,1.72,2%~3%
2024-09-02,2.7137736815155966,1.495513459621134,20.36,昨日涨跌幅+2.71%，符合2%-7%区间,688116,2.18,1.19,0.21,-4.01,2%~3%
2024-09-04,5.780933062880322,-0.28763183125598557,20.8,昨日涨跌幅+5.78%，符合2%-7%区间,688116,-0.95,-1.91,-0.57,-6.05,5%~7%
2024-09-12,3.030303030303028,-1.108968177434888,20.51,昨日涨跌幅+3.03%，符合2%-7%区间,688116,-3.3,-3.6,-4.77,36.63,3%~4%
2024-09-27,4.600938967136159,1.2118491921005337,22.55,昨日涨跌幅+4.60%，符合2%-7%区间,688116,24.24,23.36,13.64,17.68,4%~5%
2024-10-21,6.613226452905829,1.4661654135338154,26.99,昨日涨跌幅+6.61%，符合2%-7%区间,688116,3.57,2.72,13.1,6.43,5%~7%
2024-10-23,3.661242603550297,-0.2140563681769625,27.97,昨日涨跌幅+3.66%，符合2%-7%区间,688116,-0.89,9.12,0.54,9.84,3%~4%
2024-11-01,4.6099290780141855,-1.3898305084745766,29.09,昨日涨跌幅+4.61%，符合2%-7%区间,688116,-1.28,5.6,9.93,37.46,4%~5%
2024-11-06,4.756944444444455,1.5909844216108526,30.65,昨日涨跌幅+4.76%，符合2%-7%区间,688116,3.15,25.23,43.93,49.12,4%~5%
2024-11-07,2.088167053364276,3.8961038961038863,32.0,昨日涨跌幅+2.09%，符合2%-7%区间,688116,-0.09,28.47,24.91,37.34,2%~3%
2024-11-08,2.922077922077926,2.1135646687697074,32.37,昨日涨跌幅+2.92%，符合2%-7%区间,688116,18.56,36.27,23.51,32.59,2%~3%
2024-11-21,4.352780309936177,-1.4850404018344587,45.11,昨日涨跌幅+4.35%，符合2%-7%区间,688116,-4.94,-10.92,-8.77,2.07,4%~5%
2024-11-26,4.1385724250174505,-2.8801071667783007,43.5,昨日涨跌幅+4.14%，符合2%-7%区间,688116,-4.0,-1.34,-0.03,8.46,4%~5%
2024-11-28,3.894815182336897,1.3371537726838412,42.44,昨日涨跌幅+3.89%，符合2%-7%区间,688116,1.13,2.48,8.51,6.93,3%~4%
2024-12-02,4.263565891472854,-0.5111524163568748,42.82,昨日涨跌幅+4.26%，符合2%-7%区间,688116,1.56,7.54,11.79,-2.24,4%~5%
2024-12-10,4.507839721254348,3.771619087309852,49.8,昨日涨跌幅+4.51%，符合2%-7%区间,688116,-9.16,-10.2,-19.06,-19.52,4%~5%
2024-12-23,2.0499999999999963,0.0,40.82,昨日涨跌幅+2.05%，符合2%-7%区间,688116,-1.75,0.11,-0.84,-14.19,2%~3%
2024-12-26,3.92839383391348,-0.23923444976075015,41.7,昨日涨跌幅+3.93%，符合2%-7%区间,688116,-3.52,-7.21,-16.59,-15.36,3%~4%
2025-01-10,3.0659025787965533,-0.7506255212677115,35.7,昨日涨跌幅+3.07%，符合2%-7%区间,688116,1.43,6.5,6.67,8.71,3%~4%
2025-01-14,2.541654899745849,0.6609749380335872,36.55,昨日涨跌幅+2.54%，符合2%-7%区间,688116,4.02,4.18,7.24,9.93,2%~3%
2025-01-15,6.857614982098581,-1.2886597938144284,38.3,昨日涨跌幅+6.86%，符合2%-7%区间,688116,-0.59,1.97,-0.44,9.38,5%~7%
2025-01-21,2.566788894709271,0.10214504596528506,39.2,昨日涨跌幅+2.57%，符合2%-7%区间,688116,-2.73,-1.02,2.48,9.36,2%~3%
2025-02-06,2.9126213592233,-0.6951340615690249,40.0,昨日涨跌幅+2.91%，符合2%-7%区间,688116,4.87,1.92,8.7,4.1,2%~3%
2025-02-07,4.270109235352537,0.0,42.0,昨日涨跌幅+4.27%，符合2%-7%区间,688116,-2.18,2.05,1.58,9.01,4%~5%
2025-02-13,5.13698630136985,0.0,42.98,昨日涨跌幅+5.14%，符合2%-7%区间,688116,-0.75,-4.12,-3.14,26.52,5%~7%
2025-02-25,4.18300653594772,-0.25094102885820924,47.7,昨日涨跌幅+4.18%，符合2%-7%区间,688116,5.17,5.38,2.03,-1.39,4%~5%
2025-02-27,4.162352453924201,0.5964214711729809,50.6,昨日涨跌幅+4.16%，符合2%-7%区间,688116,-0.68,-3.84,-3.19,-5.32,4%~5%
2025-03-07,2.014119601328912,-0.2442499491146055,49.01,昨日涨跌幅+2.01%，符合2%-7%区间,688116,-3.12,-1.77,0.09,-12.46,2%~3%
2025-03-13,2.3531905872376413,-0.24855012427507095,48.16,昨日涨跌幅+2.35%，符合2%-7%区间,688116,1.86,-0.16,-7.05,-10.68,2%~3%
2025-03-17,2.3725286160249714,1.2604187843057613,49.81,昨日涨跌幅+2.37%，符合2%-7%区间,688116,-3.47,-10.14,-13.77,-14.57,2%~3%
2025-03-28,2.226960435915659,-0.4634994206257126,42.95,昨日涨跌幅+2.23%，符合2%-7%区间,688116,-0.89,1.19,-18.6,-7.26,2%~3%
2025-04-03,3.811338732729874,-0.8719596145020603,43.2,昨日涨跌幅+3.81%，符合2%-7%区间,688116,-19.08,-12.76,-9.17,-9.52,3%~4%
2025-04-09,4.133409350057016,-2.5458527237886663,35.6,昨日涨跌幅+4.13%，符合2%-7%区间,688116,8.15,11.94,10.96,16.32,4%~5%
2025-04-10,3.503969340268265,2.93573128801905,38.92,昨日涨跌幅+3.50%，符合2%-7%区间,688116,0.85,2.47,0.93,4.42,3%~4%
2025-04-11,2.089394340121653,0.0,38.6,昨日涨跌幅+2.09%，符合2%-7%区间,688116,3.22,2.31,1.3,5.21,2%~3%
2025-04-22,4.692680438663599,0.8526187576126665,41.4,昨日涨跌幅+4.69%，符合2%-7%区间,688116,-0.01,-1.92,-1.97,5.78,4%~5%
2025-05-07,2.0529197080291883,2.481001341081801,45.85,昨日涨跌幅+2.05%，符合2%-7%区间,688116,-2.98,-1.52,-2.35,-2.13,2%~3%
2025-05-13,3.120018219084497,0.927561837455837,45.7,昨日涨跌幅+3.12%，符合2%-7%区间,688116,-2.03,-5.71,-3.98,-8.55,3%~4%
2025-05-22,2.249488752556239,-1.0666666666666602,44.52,昨日涨跌幅+2.25%，符合2%-7%区间,688116,-5.31,-6.12,-5.87,-3.99,2%~3%
2025-06-10,3.0090972708187502,0.43025362318842575,44.35,昨日涨跌幅+3.01%，符合2%-7%区间,688116,-1.32,-0.1,-1.48,3.58,3%~4%
2025-06-13,3.235361130097969,-1.125579342308547,44.8,昨日涨跌幅+3.24%，符合2%-7%区间,688116,-1.26,-2.96,-7.4,2.06,3%~4%
2025-07-23,3.727418248342107,1.0802469135802406,45.85,昨日涨跌幅+3.73%，符合2%-7%区间,688116,-2.05,-1.7,-6.87,-5.82,3%~4%
2025-08-12,2.499999999999991,0.4645760743321681,43.25,昨日涨跌幅+2.50%，符合2%-7%区间,688116,1.52,0.37,3.35,15.21,2%~3%
2025-08-14,2.371541501976293,0.6813536225300787,44.33,昨日涨跌幅+2.37%，符合2%-7%区间,688116,-2.08,0.83,8.27,11.81,2%~3%
2025-08-18,2.834868887313968,0.16080863772112153,43.6,昨日涨跌幅+2.83%，符合2%-7%区间,688116,2.52,10.09,13.05,16.37,2%~3%
2025-08-19,2.297266253158736,-0.0673703121491176,44.5,昨日涨跌幅+2.30%，符合2%-7%区间,688116,12.69,9.72,11.97,14.21,2%~3%
2025-09-01,3.0790903602334607,-2.538071065989844,49.92,昨日涨跌幅+3.08%，符合2%-7%区间,688116,1.78,-2.28,10.92,12.0,3%~4%
2025-09-18,4.137808559758471,-1.261937244201916,57.9,昨日涨跌幅+4.14%，符合2%-7%区间,688116,-2.99,-2.27,1.02,3.74,4%~5%
2025-09-23,3.1421977631812537,0.0,58.1,昨日涨跌幅+3.14%，符合2%-7%区间,688116,1.77,2.47,18.24,-1.92,3%~4%
2025-09-25,4.475770925110134,0.40479001517963464,59.53,昨日涨跌幅+4.48%，符合2%-7%区间,688116,0.01,15.39,0.9,-10.78,4%~5%
2025-10-27,4.974207811348563,1.08810108810109,57.6,昨日涨跌幅+4.97%，符合2%-7%区间,688116,-4.71,-2.55,-2.95,-7.57,4%~5%
2025-10-30,3.687556766575839,2.2424667133847276,58.36,昨日涨跌幅+3.69%，符合2%-7%区间,688116,-1.77,-8.3,-6.24,-6.11,3%~4%
2025-11-03,2.1318173743116065,-0.8871108018785989,56.98,昨日涨跌幅+2.13%，符合2%-7%区间,688116,-6.07,-3.97,-6.56,2.3,2%~3%
2025-11-14,6.718446601941741,0.40029112081514384,55.18,昨日涨跌幅+6.72%，符合2%-7%区间,688116,5.65,-2.38,-12.17,-6.59,5%~7%
2025-11-17,3.31149927219796,2.0605847129270938,57.95,昨日涨跌幅+3.31%，符合2%-7%区间,688116,-5.11,-9.51,-14.21,-11.05,3%~4%
2025-11-18,2.941176470588247,0.7527801539777501,58.89,昨日涨跌幅+2.94%，符合2%-7%区间,688116,-8.55,-17.72,-14.87,-14.87,2%~3%
2025-11-25,2.5915261209378926,0.5813953488372103,50.17,昨日涨跌幅+2.59%，符合2%-7%区间,688116,-0.84,2.77,-0.02,-2.09,2%~3%
2025-11-28,3.447584686309879,-0.6975392365820565,51.25,昨日涨跌幅+3.45%，符合2%-7%区间,688116,0.62,-3.73,-3.89,-10.68,3%~4%
